course_title,provider,level,rating,reviews,url,description,skills,source_dataset,it_label,quality_weight
Cryptography I,Stanford University,All Levels,4.8,0.0,,"Cryptography I covers algorithms, cryptography, mathematics, security engineering, theoretical computer science, probability & statistics, critical thinking, mathematical theory & analysis, computer security models, probability distribution","algorithms, cryptography, mathematics, security engineering, theoretical computer science, probability & statistics, critical thinking, mathematical theory & analysis, computer security models, probability distribution",coursera_course_dataset_v2_no_null,core_it,0.9
AI Foundations for Everyone,IBM,Beginner,4.7,0.0,,"AI Foundations for Everyone covers human learning, machine learning, artificial neural networks, deep learning, machine learning algorithms, human computer interaction, natural language processing, algorithms, applied machine learning, cloud computing, computer vision, ibm cloud, machine learning software, critical thinking, cloud api, computer programming, data science","human learning, machine learning, artificial neural networks, deep learning, machine learning algorithms, human computer interaction, natural language processing, algorithms, applied machine learning, cloud computing, computer vision, ibm cloud, machine learning software, critical thinking, cloud api, computer programming, data science",coursera_course_dataset_v2_no_null,core_it,0.9
Meta Front-End Developer,Meta,Beginner,4.7,0.0,,"Meta Front-End Developer covers html and css, javascript, front-end web development, react (web framework), web development, user experience, algorithms, computer science, web design, application development, computer programming, software engineering, web development tools, collaboration, communication, data structures, human computer interaction, interactive design, linux, problem solving, product design, software engineering tools, software testing","html and css, javascript, front-end web development, react (web framework), web development, user experience, algorithms, computer science, web design, application development, computer programming, software engineering, web development tools, collaboration, communication, data structures, human computer interaction, interactive design, linux, problem solving, product design, software engineering tools, software testing",coursera_course_dataset_v2_no_null,core_it,0.9
Generative AI Fundamentals,IBM,Beginner,4.7,0.0,,"Generative AI Fundamentals covers machine learning, natural language processing","machine learning, natural language processing",coursera_course_dataset_v2_no_null,core_it,0.9
Information Technology (IT) and Cloud Fundamentals,IBM,Beginner,4.7,0.0,,"Information Technology (IT) and Cloud Fundamentals covers cloud computing, computer networking, operating systems, cloud storage, system security, cloud applications, cyberattacks, cloud infrastructure, cloud platforms, databases, devops, networking hardware, computer programming, cryptography, ibm cloud, network architecture, network security, security engineering, software engineering","cloud computing, computer networking, operating systems, cloud storage, system security, cloud applications, cyberattacks, cloud infrastructure, cloud platforms, databases, devops, networking hardware, computer programming, cryptography, ibm cloud, network architecture, network security, security engineering, software engineering",coursera_course_dataset_v2_no_null,core_it,0.9
Generative AI for Software Developers,IBM,Intermediate,4.7,0.0,,"Generative AI for Software Developers covers natural language processing, software engineering","natural language processing, software engineering",coursera_course_dataset_v2_no_null,core_it,0.9
Generative AI for Data Scientists,IBM,Intermediate,4.7,0.0,,"Generative AI for Data Scientists covers data analysis, data science, natural language processing","data analysis, data science, natural language processing",coursera_course_dataset_v2_no_null,core_it,0.9
DeepLearning.AI TensorFlow Developer,DeepLearning.AI,Intermediate,4.7,0.0,,"DeepLearning.AI TensorFlow Developer covers machine learning, tensorflow, deep learning, machine learning algorithms, artificial neural networks, applied machine learning, human learning, computer programming, python programming, machine learning software, natural language processing, computer vision, forecasting, data visualization, statistical machine learning, statistical analysis","machine learning, tensorflow, deep learning, machine learning algorithms, artificial neural networks, applied machine learning, human learning, computer programming, python programming, machine learning software, natural language processing, computer vision, forecasting, data visualization, statistical machine learning, statistical analysis",coursera_course_dataset_v2_no_null,core_it,0.9
Meta Back-End Developer,Meta,Beginner,4.7,0.0,,"Meta Back-End Developer covers python programming, databases, html and css, sql, database design, programming principles, algorithms, computer science, big data, react (web framework), software testing, web development, application development, back-end web development, cloud api, cloud computing, cloud infrastructure, collaboration, communication, computer programming, data model, data structures, data warehousing, database administration, database application, database theory, devops, django (web framework), front-end web development, full-stack web development, javascript, kubernetes, linux, problem solving, semantic web, software engineering, software engineering tools, statistical programming, tensorflow, web design, web development tools","python programming, databases, html and css, sql, database design, programming principles, algorithms, computer science, big data, react (web framework), software testing, web development, application development, back-end web development, cloud api, cloud computing, cloud infrastructure, collaboration, communication, computer programming, data model, data structures, data warehousing, database administration, database application, database theory, devops, django (web framework), front-end web development, full-stack web development, javascript, kubernetes, linux, problem solving, semantic web, software engineering, software engineering tools, statistical programming, tensorflow, web design, web development tools",coursera_course_dataset_v2_no_null,core_it,0.9
Cybersécurité Google,Google,Beginner,4.7,0.0,,"Cybersécurité Google covers linux, sql","linux, sql",coursera_course_dataset_v2_no_null,core_it,0.9
Reinforcement Learning,University of Alberta,Intermediate,4.7,0.0,,"Reinforcement Learning covers machine learning, reinforcement learning, algorithms, human learning, machine learning algorithms, applied machine learning, computer programming, python programming, statistical machine learning, statistical programming, artificial neural networks, planning, decision making","machine learning, reinforcement learning, algorithms, human learning, machine learning algorithms, applied machine learning, computer programming, python programming, statistical machine learning, statistical programming, artificial neural networks, planning, decision making",coursera_course_dataset_v2_no_null,core_it,0.9
Generative Adversarial Networks (GANs),DeepLearning.AI,Intermediate,4.7,0.0,,"Generative Adversarial Networks (GANs) covers machine learning, artificial neural networks, machine learning algorithms, python programming, deep learning, machine learning software, statistical programming, computer vision, computer programming, human learning, problem solving","machine learning, artificial neural networks, machine learning algorithms, python programming, deep learning, machine learning software, statistical programming, computer vision, computer programming, human learning, problem solving",coursera_course_dataset_v2_no_null,core_it,0.9
Accelerated Computer Science Fundamentals,University of Illinois at Urbana-Champaign,Intermediate,4.7,0.0,,"Accelerated Computer Science Fundamentals covers computer programming, c programming language family, data structures, algorithms, c++ programming, theoretical computer science, programming principles, computational thinking, problem solving, computer programming tools, critical thinking, graph theory","computer programming, c programming language family, data structures, algorithms, c++ programming, theoretical computer science, programming principles, computational thinking, problem solving, computer programming tools, critical thinking, graph theory",coursera_course_dataset_v2_no_null,core_it,0.9
Reducing Gun Violence in America: Evidence for Change,Johns Hopkins University,Beginner,4.7,0.0,,Reducing Gun Violence in America: Evidence for Change covers exploratory data analysis,exploratory data analysis,coursera_course_dataset_v2_no_null,core_it,0.9
Autodesk Certified Professional: AutoCAD for Design and Drafting Exam Prep,Autodesk,Advanced,4.7,0.0,,"Autodesk Certified Professional: AutoCAD for Design and Drafting Exam Prep covers computer graphics, computer graphic techniques, design and product, feature engineering, research and design, software architecture, software engineering, user experience design, visualization (computer graphics)","computer graphics, computer graphic techniques, design and product, feature engineering, research and design, software architecture, software engineering, user experience design, visualization (computer graphics)",coursera_course_dataset_v2_no_null,core_it,0.9
"Modern Robotics: Mechanics, Planning, and Control",Northwestern University,Intermediate,4.7,0.0,,"Modern Robotics: Mechanics, Planning, and Control covers mathematics, linear algebra, algebra, geometry, computer programming, mathematical theory & analysis, computer programming tools, matlab, python programming, algorithms, critical thinking, problem solving, differential equations, graph theory, spatial analysis, planning, supply chain and logistics","mathematics, linear algebra, algebra, geometry, computer programming, mathematical theory & analysis, computer programming tools, matlab, python programming, algorithms, critical thinking, problem solving, differential equations, graph theory, spatial analysis, planning, supply chain and logistics",coursera_course_dataset_v2_no_null,core_it,0.9
Hands-on Introduction to Linux Commands and Shell Scripting,IBM,Beginner,4.7,0.0,,Hands-on Introduction to Linux Commands and Shell Scripting covers linux,linux,coursera_course_dataset_v2_no_null,core_it,0.9
Process Mining: Data science in Action,Eindhoven University of Technology,Intermediate,4.7,0.0,,"Process Mining: Data science in Action covers process analysis, data analysis, data mining","process analysis, data analysis, data mining",coursera_course_dataset_v2_no_null,core_it,0.9
Data Science Coding Challenge: Loan Default Prediction,Coursera Project Network,Intermediate,4.7,0.0,,"Data Science Coding Challenge: Loan Default Prediction covers data analysis, data science, machine learning, python programming","data analysis, data science, machine learning, python programming",coursera_course_dataset_v2_no_null,core_it,0.9
تحليلات البيانات من Google,Google,Beginner,4.7,0.0,,"تحليلات البيانات من Google covers computer programming, problem solving, python programming, programming principles, computer programming tools, algebra, computational thinking, exploratory data analysis, mathematics, data analysis, process analysis, differential equations, theoretical computer science, critical thinking, data analysis software, data visualization, databases, decision making, people analysis, sql, communication","computer programming, problem solving, python programming, programming principles, computer programming tools, algebra, computational thinking, exploratory data analysis, mathematics, data analysis, process analysis, differential equations, theoretical computer science, critical thinking, data analysis software, data visualization, databases, decision making, people analysis, sql, communication",coursera_course_dataset_v2_no_null,core_it,0.9
Python 3 Programming,University of Michigan,Beginner,4.7,0.0,,"Python 3 Programming covers python programming, computer programming, problem solving","python programming, computer programming, problem solving",coursera_course_dataset_v2_no_null,core_it,0.9
Virtual Reality,University of London,Beginner,4.7,0.0,,"Virtual Reality covers virtual reality, human computer interaction, computer graphics, interactive design, user experience, user experience design, visualization (computer graphics), computer graphic techniques, visual design, graphic design, critical thinking, graphics software, human learning, scientific visualization, computer programming","virtual reality, human computer interaction, computer graphics, interactive design, user experience, user experience design, visualization (computer graphics), computer graphic techniques, visual design, graphic design, critical thinking, graphics software, human learning, scientific visualization, computer programming",coursera_course_dataset_v2_no_null,core_it,0.9
Understanding and Visualizing Data with Python,University of Michigan,Beginner,4.7,0.0,,"Understanding and Visualizing Data with Python covers basic descriptive statistics, data analysis, general statistics, probability & statistics, statistical analysis, probability distribution, statistical visualization, data visualization, python programming, statistical programming, computer programming","basic descriptive statistics, data analysis, general statistics, probability & statistics, statistical analysis, probability distribution, statistical visualization, data visualization, python programming, statistical programming, computer programming",coursera_course_dataset_v2_no_null,core_it,0.9
Practical Data Science with MATLAB,MathWorks,Beginner,4.7,0.0,,"Practical Data Science with MATLAB covers data analysis, exploratory data analysis, matlab, machine learning, data visualization, data analysis software, interactive data visualization, probability & statistics, statistical visualization, applied machine learning, machine learning algorithms, regression, data visualization software, plot (graphics), statistical analysis, machine learning software, training, correlation and dependence, data structures, feature engineering, data science","data analysis, exploratory data analysis, matlab, machine learning, data visualization, data analysis software, interactive data visualization, probability & statistics, statistical visualization, applied machine learning, machine learning algorithms, regression, data visualization software, plot (graphics), statistical analysis, machine learning software, training, correlation and dependence, data structures, feature engineering, data science",coursera_course_dataset_v2_no_null,core_it,0.9
Introduction to Networking and Storage,IBM,Beginner,4.7,0.0,,"Introduction to Networking and Storage covers computer networking, cloud storage, networking hardware, cloud computing, network architecture","computer networking, cloud storage, networking hardware, cloud computing, network architecture",coursera_course_dataset_v2_no_null,core_it,0.9
Create a Profile and Network on LinkedIn,Coursera Project Network,Beginner,4.7,0.0,,"Create a Profile and Network on LinkedIn covers communication, professional development","communication, professional development",coursera_course_dataset_v2_no_null,core_it,0.9
Google Cloud Fundamentals: Core Infrastructure,Google Cloud,Beginner,4.7,0.0,,"Google Cloud Fundamentals: Core Infrastructure covers cloud computing, cloud infrastructure, cloud platforms, cloud storage, google app engine, google cloud platform, kubernetes","cloud computing, cloud infrastructure, cloud platforms, cloud storage, google app engine, google cloud platform, kubernetes",coursera_course_dataset_v2_no_null,core_it,0.9
Cloud-Native Development with OpenShift and Kubernetes,Red Hat,Intermediate,4.7,0.0,,"Cloud-Native Development with OpenShift and Kubernetes covers cloud applications, kubernetes, cloud computing, cloud platforms","cloud applications, kubernetes, cloud computing, cloud platforms",coursera_course_dataset_v2_no_null,core_it,0.9
Preparing for your Professional Cloud Architect Journey,Google Cloud,Advanced,4.7,0.0,,"Preparing for your Professional Cloud Architect Journey covers google cloud platform, cloud computing, cloud engineering, critical thinking, cloud applications, cloud platforms, computer security models, devops tools, operational analysis, software testing","google cloud platform, cloud computing, cloud engineering, critical thinking, cloud applications, cloud platforms, computer security models, devops tools, operational analysis, software testing",coursera_course_dataset_v2_no_null,core_it,0.9
Google Cloud Product Fundamentals en Español,Google Cloud,Beginner,4.7,0.0,,"Google Cloud Product Fundamentals en Español covers google cloud platform, cloud computing, planning","google cloud platform, cloud computing, planning",coursera_course_dataset_v2_no_null,core_it,0.9
Foundations of Red Hat Cloud-native Development,Red Hat,Intermediate,4.7,0.0,,"Foundations of Red Hat Cloud-native Development covers cloud applications, cloud computing, kubernetes, cloud platforms","cloud applications, cloud computing, kubernetes, cloud platforms",coursera_course_dataset_v2_no_null,core_it,0.9
Elastic Cloud Infrastructure: Scaling and Automation em Português Brasileiro,Google Cloud,Intermediate,4.7,0.0,,"Elastic Cloud Infrastructure: Scaling and Automation em Português Brasileiro covers cloud computing, google cloud platform","cloud computing, google cloud platform",coursera_course_dataset_v2_no_null,core_it,0.9
Mitigating Security Vulnerabilities on Google Cloud,Google Cloud,Intermediate,4.7,0.0,,"Mitigating Security Vulnerabilities on Google Cloud covers cloud computing, cloud platforms, computer security models, google cloud platform, network security, security engineering, security software, security strategy, software security, system security","cloud computing, cloud platforms, computer security models, google cloud platform, network security, security engineering, security software, security strategy, software security, system security",coursera_course_dataset_v2_no_null,core_it,0.9
Google Cloud Big Data and Machine Learning Fundamentals,Google Cloud,Beginner,4.7,0.0,,"Google Cloud Big Data and Machine Learning Fundamentals covers big data, cloud computing, cloud platforms, google cloud platform, human learning, machine learning","big data, cloud computing, cloud platforms, google cloud platform, human learning, machine learning",coursera_course_dataset_v2_no_null,core_it,0.9
Reliable Cloud Infrastructure: Design and Process em Português Brasileiro,Google Cloud,Intermediate,4.7,0.0,,"Reliable Cloud Infrastructure: Design and Process em Português Brasileiro covers cloud computing, computer architecture, google cloud platform, cloud platforms, software architecture, web development, cloud load balancing, cloud storage, devops, full-stack web development","cloud computing, computer architecture, google cloud platform, cloud platforms, software architecture, web development, cloud load balancing, cloud storage, devops, full-stack web development",coursera_course_dataset_v2_no_null,core_it,0.9
Essential Cloud Infrastructure: Core Services em Português Brasileiro,Google Cloud,Intermediate,4.7,0.0,,"Essential Cloud Infrastructure: Core Services em Português Brasileiro covers cloud computing, google cloud platform","cloud computing, google cloud platform",coursera_course_dataset_v2_no_null,core_it,0.9
Infrastructure and Application Modernization with Google Cloud,Google Cloud,Beginner,4.7,0.0,,"Infrastructure and Application Modernization with Google Cloud covers cloud applications, cloud clients, cloud computing, cloud infrastructure, cloud platforms, cloud-based integration, google cloud platform, kubernetes, other cloud platforms and tools, cloud api, google app engine","cloud applications, cloud clients, cloud computing, cloud infrastructure, cloud platforms, cloud-based integration, google cloud platform, kubernetes, other cloud platforms and tools, cloud api, google app engine",coursera_course_dataset_v2_no_null,core_it,0.9
Applying Machine Learning to your Data with Google Cloud,Google Cloud,Beginner,4.7,0.0,,"Applying Machine Learning to your Data with Google Cloud covers applied machine learning, big data, cloud computing, data analysis, google cloud platform, human learning, machine learning, machine learning algorithms, machine learning software, sql","applied machine learning, big data, cloud computing, data analysis, google cloud platform, human learning, machine learning, machine learning algorithms, machine learning software, sql",coursera_course_dataset_v2_no_null,core_it,0.9
On Premises Capacity Upgrade and Monitoring with Google Cloud's Apigee API Platform,Google Cloud,Beginner,4.7,0.0,,On Premises Capacity Upgrade and Monitoring with Google Cloud's Apigee API Platform covers cloud computing,cloud computing,coursera_course_dataset_v2_no_null,core_it,0.9
UI / UX Design,California Institute of the Arts,Beginner,4.7,0.0,,"UI / UX Design covers design and product, front-end web development, graphic design, human computer interaction, research and design, user experience, user experience design, user research, visual design, visualization (computer graphics), web design, strategy","design and product, front-end web development, graphic design, human computer interaction, research and design, user experience, user experience design, user research, visual design, visualization (computer graphics), web design, strategy",coursera_course_dataset_v2_no_null,core_it,0.9
Cybersecurity Compliance Framework & System Administration,IBM,Beginner,4.7,0.0,,"Cybersecurity Compliance Framework & System Administration covers cryptography, linux, system software","cryptography, linux, system software",coursera_course_dataset_v2_no_null,core_it,0.9
Network Security,Cisco Learning and Certifications,All Levels,4.7,0.0,,Network Security covers network security,network security,coursera_course_dataset_v2_no_null,core_it,0.9
Security Awareness Training,ISC2,Beginner,4.7,0.0,,"Security Awareness Training covers human factors (security), security engineering, security strategy, software security, system security, network security, security software, cyberattacks, human computer interaction, mobile security","human factors (security), security engineering, security strategy, software security, system security, network security, security software, cyberattacks, human computer interaction, mobile security",coursera_course_dataset_v2_no_null,core_it,0.9
IBM Applied AI,IBM,Beginner,4.6,0.0,,"IBM Applied AI covers machine learning, deep learning, machine learning algorithms, artificial neural networks, python programming, cloud computing, computer vision, human learning, ibm cloud, applied machine learning, algorithms, cloud api, machine learning software, natural language processing, human computer interaction, computer programming, cloud applications, computer programming tools, application development, visualization (computer graphics), data analysis, critical thinking, cloud-based integration, software as a service, data science","machine learning, deep learning, machine learning algorithms, artificial neural networks, python programming, cloud computing, computer vision, human learning, ibm cloud, applied machine learning, algorithms, cloud api, machine learning software, natural language processing, human computer interaction, computer programming, cloud applications, computer programming tools, application development, visualization (computer graphics), data analysis, critical thinking, cloud-based integration, software as a service, data science",coursera_course_dataset_v2_no_null,core_it,0.9
Applied Data Science,IBM,Beginner,4.6,0.0,,"Applied Data Science covers python programming, data analysis, machine learning, algorithms, computer programming, data science, data visualization, exploratory data analysis, general statistics, machine learning algorithms, plot (graphics), probability & statistics, regression, statistical programming","python programming, data analysis, machine learning, algorithms, computer programming, data science, data visualization, exploratory data analysis, general statistics, machine learning algorithms, plot (graphics), probability & statistics, regression, statistical programming",coursera_course_dataset_v2_no_null,core_it,0.9
IBM AI Engineering,IBM,Intermediate,4.6,0.0,,"IBM AI Engineering covers machine learning, deep learning, artificial neural networks, human learning, python programming, machine learning algorithms, applied machine learning, algorithms, machine learning software, regression, network model, statistical machine learning, computer vision, apache, big data, computer programming, data analysis, network architecture, extract, transform, load, data visualization, tensorflow, visualization (computer graphics), dimensionality reduction, natural language processing, data science","machine learning, deep learning, artificial neural networks, human learning, python programming, machine learning algorithms, applied machine learning, algorithms, machine learning software, regression, network model, statistical machine learning, computer vision, apache, big data, computer programming, data analysis, network architecture, extract, transform, load, data visualization, tensorflow, visualization (computer graphics), dimensionality reduction, natural language processing, data science",coursera_course_dataset_v2_no_null,core_it,0.9
Mathematics for Machine Learning and Data Science,DeepLearning.AI,Beginner,4.6,0.0,,"Mathematics for Machine Learning and Data Science covers mathematics, algebra, linear algebra, machine learning, machine learning algorithms, calculus, differential equations, regression, artificial neural networks, mathematical theory & analysis, python programming, algorithms, critical thinking, dimensionality reduction, general statistics, probability & statistics, statistical analysis","mathematics, algebra, linear algebra, machine learning, machine learning algorithms, calculus, differential equations, regression, artificial neural networks, mathematical theory & analysis, python programming, algorithms, critical thinking, dimensionality reduction, general statistics, probability & statistics, statistical analysis",coursera_course_dataset_v2_no_null,core_it,0.9
Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,All Levels,4.6,0.0,,"Become a CBRS Certified Professional Installer by Google covers communication, sas (software), regulations and compliance, systems design, system security, network architecture, process analysis, training, decision making, operating systems","communication, sas (software), regulations and compliance, systems design, system security, network architecture, process analysis, training, decision making, operating systems",coursera_course_dataset_v2_no_null,core_it,0.9
IBM Machine Learning,IBM,Intermediate,4.6,0.0,,"IBM Machine Learning covers machine learning, machine learning algorithms, human learning, statistical machine learning, data analysis, probability & statistics, applied machine learning, algorithms, forecasting, statistical analysis, regression, deep learning, general statistics, python programming, machine learning software, artificial neural networks, exploratory data analysis, feature engineering, correlation and dependence, dimensionality reduction, statistical tests, probability distribution, reinforcement learning, basic descriptive statistics, network model, tensorflow","machine learning, machine learning algorithms, human learning, statistical machine learning, data analysis, probability & statistics, applied machine learning, algorithms, forecasting, statistical analysis, regression, deep learning, general statistics, python programming, machine learning software, artificial neural networks, exploratory data analysis, feature engineering, correlation and dependence, dimensionality reduction, statistical tests, probability distribution, reinforcement learning, basic descriptive statistics, network model, tensorflow",coursera_course_dataset_v2_no_null,core_it,0.9
IBM Introduction to Machine Learning,IBM,Intermediate,4.6,0.0,,"IBM Introduction to Machine Learning covers machine learning, machine learning algorithms, algorithms, statistical machine learning, human learning, probability & statistics, applied machine learning, data analysis, regression, general statistics, python programming, feature engineering, machine learning software, exploratory data analysis, dimensionality reduction, statistical analysis, probability distribution, statistical tests, basic descriptive statistics","machine learning, machine learning algorithms, algorithms, statistical machine learning, human learning, probability & statistics, applied machine learning, data analysis, regression, general statistics, python programming, feature engineering, machine learning software, exploratory data analysis, dimensionality reduction, statistical analysis, probability distribution, statistical tests, basic descriptive statistics",coursera_course_dataset_v2_no_null,core_it,0.9
Preparing for Google Cloud Certification: Machine Learning Engineer,Google Cloud,Intermediate,4.6,0.0,,"Preparing for Google Cloud Certification: Machine Learning Engineer covers machine learning, google cloud platform, applied machine learning, cloud computing, human learning, machine learning software, cloud platforms, machine learning algorithms, tensorflow, deep learning, feature engineering, artificial neural networks, training, devops, exploratory data analysis, python programming, cloud-based integration, data analysis, data visualization, big data, probability & statistics, regression, statistical programming, statistical visualization, algorithms, continuous integration, sql, cloud api, apache, extract, transform, load, docker (software)","machine learning, google cloud platform, applied machine learning, cloud computing, human learning, machine learning software, cloud platforms, machine learning algorithms, tensorflow, deep learning, feature engineering, artificial neural networks, training, devops, exploratory data analysis, python programming, cloud-based integration, data analysis, data visualization, big data, probability & statistics, regression, statistical programming, statistical visualization, algorithms, continuous integration, sql, cloud api, apache, extract, transform, load, docker (software)",coursera_course_dataset_v2_no_null,core_it,0.9
"Python for Data Science, AI & Development",IBM,Beginner,4.6,0.0,,"Python for Data Science, AI & Development covers python programming, computer programming, data analysis","python programming, computer programming, data analysis",coursera_course_dataset_v2_no_null,core_it,0.9
Introduction to Generative AI,Google Cloud,Beginner,4.6,0.0,,"Introduction to Generative AI covers artificial neural networks, deep learning, machine learning","artificial neural networks, deep learning, machine learning",coursera_course_dataset_v2_no_null,core_it,0.9
Data Structures and Algorithms,University of California San Diego,Intermediate,4.6,0.0,,"Data Structures and Algorithms covers algorithms, theoretical computer science, computer programming, data structures, problem solving, mathematics, computational thinking, computer programming tools, computational logic, critical thinking, graph theory, programming principles, mathematical theory & analysis, c++ programming, algebra, software testing","algorithms, theoretical computer science, computer programming, data structures, problem solving, mathematics, computational thinking, computer programming tools, computational logic, critical thinking, graph theory, programming principles, mathematical theory & analysis, c++ programming, algebra, software testing",coursera_course_dataset_v2_no_null,core_it,0.9
Mathematics for Machine Learning,Imperial College London,Beginner,4.6,0.0,,"Mathematics for Machine Learning covers algebra, linear algebra, mathematics, machine learning, mathematical theory & analysis, computer programming, python programming, machine learning algorithms, calculus, computational logic, algorithms, applied machine learning, differential equations, problem solving, statistical analysis, dimensionality reduction, statistical programming, regression","algebra, linear algebra, mathematics, machine learning, mathematical theory & analysis, computer programming, python programming, machine learning algorithms, calculus, computational logic, algorithms, applied machine learning, differential equations, problem solving, statistical analysis, dimensionality reduction, statistical programming, regression",coursera_course_dataset_v2_no_null,core_it,0.9
Programming in C++: A Hands-on Introduction,Codio,Beginner,4.6,0.0,,"Programming in C++: A Hands-on Introduction covers computer programming, computer science, problem solving","computer programming, computer science, problem solving",coursera_course_dataset_v2_no_null,core_it,0.9
Foundations of Data Structures and Algorithms,University of Colorado Boulder,Advanced,4.6,0.0,,"Foundations of Data Structures and Algorithms covers algorithms, theoretical computer science, data structures, computer programming, graph theory, problem solving, computational logic, computational thinking, mathematical theory & analysis, mathematics, applied mathematics, python programming","algorithms, theoretical computer science, data structures, computer programming, graph theory, problem solving, computational logic, computational thinking, mathematical theory & analysis, mathematics, applied mathematics, python programming",coursera_course_dataset_v2_no_null,core_it,0.9
Statistics with Python,University of Michigan,Beginner,4.6,0.0,,"Statistics with Python covers general statistics, probability & statistics, statistical analysis, data analysis, statistical tests, basic descriptive statistics, probability distribution, python programming, statistical visualization, statistical programming, mathematics, plot (graphics), regression, estimation, correlation and dependence, data visualization, exploratory data analysis, computer programming, bayesian statistics","general statistics, probability & statistics, statistical analysis, data analysis, statistical tests, basic descriptive statistics, probability distribution, python programming, statistical visualization, statistical programming, mathematics, plot (graphics), regression, estimation, correlation and dependence, data visualization, exploratory data analysis, computer programming, bayesian statistics",coursera_course_dataset_v2_no_null,core_it,0.9
C Programming with Linux,Dartmouth College,Beginner,4.6,0.0,,"C Programming with Linux covers computer programming, computer programming tools, linux","computer programming, computer programming tools, linux",coursera_course_dataset_v2_no_null,core_it,0.9
TensorFlow: Data and Deployment,DeepLearning.AI,Intermediate,4.6,0.0,,"TensorFlow: Data and Deployment covers machine learning, applied machine learning, deep learning, tensorflow, computer programming, javascript, artificial neural networks, python programming, data model, machine learning software, mobile development, web development, computer vision, mobile development tools, extract, transform, load, software framework, visualization (computer graphics), ios development","machine learning, applied machine learning, deep learning, tensorflow, computer programming, javascript, artificial neural networks, python programming, data model, machine learning software, mobile development, web development, computer vision, mobile development tools, extract, transform, load, software framework, visualization (computer graphics), ios development",coursera_course_dataset_v2_no_null,core_it,0.9
Foundations of Data Science: K-Means Clustering in Python,University of London,Beginner,4.6,0.0,,"Foundations of Data Science: K-Means Clustering in Python covers data analysis, computer programming, python programming, statistical analysis, statistical programming, basic descriptive statistics, data visualization, general statistics, machine learning, machine learning algorithms","data analysis, computer programming, python programming, statistical analysis, statistical programming, basic descriptive statistics, data visualization, general statistics, machine learning, machine learning algorithms",coursera_course_dataset_v2_no_null,core_it,0.9
Data Literacy,Johns Hopkins University,Beginner,4.6,0.0,,"Data Literacy covers general statistics, data analysis, probability & statistics, statistical analysis, research and design, statistical tests, basic descriptive statistics, regression, data visualization, exploratory data analysis","general statistics, data analysis, probability & statistics, statistical analysis, research and design, statistical tests, basic descriptive statistics, regression, data visualization, exploratory data analysis",coursera_course_dataset_v2_no_null,core_it,0.9
Estadística y probabilidad,Universidad Nacional Autónoma de México,Beginner,4.6,0.0,,"Estadística y probabilidad covers general statistics, probability & statistics, probability distribution, basic descriptive statistics, statistical tests, statistical visualization, data analysis, statistical analysis, data visualization, mathematics","general statistics, probability & statistics, probability distribution, basic descriptive statistics, statistical tests, statistical visualization, data analysis, statistical analysis, data visualization, mathematics",coursera_course_dataset_v2_no_null,core_it,0.9
IBM Data Analyst Capstone Project,IBM,Intermediate,4.6,0.0,,"IBM Data Analyst Capstone Project covers python programming, exploratory data analysis, computer programming, data analysis, data visualization, microsoft excel, sql","python programming, exploratory data analysis, computer programming, data analysis, data visualization, microsoft excel, sql",coursera_course_dataset_v2_no_null,core_it,0.9
Integral Calculus and Numerical Analysis for Data Science,University of Colorado Boulder,Intermediate,4.6,0.0,,"Integral Calculus and Numerical Analysis for Data Science covers calculus, mathematics, mathematical theory & analysis","calculus, mathematics, mathematical theory & analysis",coursera_course_dataset_v2_no_null,core_it,0.9
Prepare for DP-100: Data Science on Microsoft Azure Exam,Microsoft,Intermediate,4.6,0.0,,"Prepare for DP-100: Data Science on Microsoft Azure Exam covers machine learning, microsoft azure, machine learning algorithms, algorithms, applied machine learning, data analysis, human learning, machine learning software, python programming","machine learning, microsoft azure, machine learning algorithms, algorithms, applied machine learning, data analysis, human learning, machine learning software, python programming",coursera_course_dataset_v2_no_null,core_it,0.9
Introduction to Cloud Computing,IBM,Beginner,4.6,0.0,,"Introduction to Cloud Computing covers cloud computing, cloud applications, cloud infrastructure, cloud platforms, cloud storage, devops, ibm cloud","cloud computing, cloud applications, cloud infrastructure, cloud platforms, cloud storage, devops, ibm cloud",coursera_course_dataset_v2_no_null,core_it,0.9
Introduction to SQL for BigQuery and Cloud SQL,Google Cloud,Beginner,4.6,0.0,,"Introduction to SQL for BigQuery and Cloud SQL covers cloud computing, sql","cloud computing, sql",coursera_course_dataset_v2_no_null,core_it,0.9
Cloud Systems Software,Georgia Institute of Technology,All Levels,4.6,0.0,,Cloud Systems Software covers cloud computing,cloud computing,coursera_course_dataset_v2_no_null,core_it,0.9
Alibaba Cloud Computing,Alibaba Cloud Academy,Beginner,4.6,0.0,,"Alibaba Cloud Computing covers cloud computing, security engineering, system security, network security, security software, software security, big data","cloud computing, security engineering, system security, network security, security software, software security, big data",coursera_course_dataset_v2_no_null,core_it,0.9
Essential Cloud Infrastructure: Foundation - Français,Google Cloud,Intermediate,4.6,0.0,,Essential Cloud Infrastructure: Foundation - Français covers google cloud platform,google cloud platform,coursera_course_dataset_v2_no_null,core_it,0.9
